Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
vert.x,io.vertx.core,FutureTest,testSuccessNotification,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Promise.future; io.vertx.core.Promise.promise; io.vertx.core.Future.onFailure
vert.x,io.vertx.core,FutureTest,testFailureNotification,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core,FutureTest,testFailureNotification,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Promise.future; io.vertx.core.Promise.fail; io.vertx.core.Promise.promise; io.vertx.core.Future.onFailure
vert.x,io.vertx.core,FutureTest,testPromiseUsedAsHandler,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core,FutureTest,testToCompletionStageTrampolining,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
vert.x,io.vertx.core,FutureTest,testToCompletionStageTrampolining,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Future.toCompletionStage; io.vertx.core.Future.failedFuture
vert.x,io.vertx.core,FutureTest,testToCompletionStageDelayedCompletion,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
vert.x,io.vertx.core,FutureTest,testToCompletionStageDelayedCompletion,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Future.toCompletionStage; io.vertx.core.Promise.future; io.vertx.core.Promise.fail; io.vertx.core.Promise.promise
vert.x,io.vertx.core,FutureTest,testFromCompletionStageTrampolining,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
vert.x,io.vertx.core,FutureTest,testFromCompletionStageWithContext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
vert.x,io.vertx.core,FutureTest,testCompletedFuturesContext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
vert.x,io.vertx.core,FutureTest,testCompletedFuturesContext,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Future.succeededFuture; io.vertx.core.Vertx.currentContext; io.vertx.core.impl.ContextInternal.failedFuture; io.vertx.core.Future.failedFuture; io.vertx.core.impl.ContextInternal.succeededFuture; io.vertx.core.Future.onFailure; io.vertx.core.impl.ContextInternal.runOnContext
vert.x,io.vertx.core,FutureTest,testOnXXXReportsFailureOnContext,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core,FutureTest,testCompletedFutureOnXXXReportsFailureOnContext,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core,FutureTest,testAndThenComplete,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core,FutureTest,testAndThenCompleteContextual,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core,FutureTest,testAndThenCompleteHandlerWithError,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
vert.x,io.vertx.core,HATest,testSimpleFailover,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core,HATest,testSimpleFailover,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.VertxOptions.setHAEnabled; io.vertx.core.DeploymentOptions.setHa; io.vertx.core.json.JsonObject.put; io.vertx.core.DeploymentOptions.setConfig
vert.x,io.vertx.core,HATest,testQuorum,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core,HATest,testQuorum,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.DeploymentOptions.setHa; io.vertx.core.json.JsonObject.put; io.vertx.core.DeploymentOptions.setConfig
vert.x,io.vertx.core,HATest,testQuorumLost,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
vert.x,io.vertx.core,HATest,testQuorumLost,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.DeploymentOptions.setHa; io.vertx.core.json.JsonObject.put; io.vertx.core.Vertx.close; io.vertx.core.DeploymentOptions.setConfig
vert.x,io.vertx.core,HATest,testFailureInFailover,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
vert.x,io.vertx.core,HATest,testFailureInFailover,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.VertxInternal.failoverCompleteHandler; io.vertx.core.DeploymentOptions.setHa; io.vertx.core.impl.VertxInternal.failDuringFailover; io.vertx.core.impl.VertxInternal.simulateKill; io.vertx.core.Vertx.deploymentIDs
vert.x,io.vertx.core,HATest,testHaGroups,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
vert.x,io.vertx.core,HATest,testHaGroups,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.VertxInternal.failoverCompleteHandler; io.vertx.core.DeploymentOptions.setHa; io.vertx.core.impl.VertxInternal.simulateKill; io.vertx.core.Vertx.deploymentIDs
vert.x,io.vertx.core,HATest,testNoFailoverToNonHANode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
vert.x,io.vertx.core,HATest,testNoFailoverToNonHANode,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.VertxInternal.failoverCompleteHandler; io.vertx.core.DeploymentOptions.setHa; io.vertx.core.Vertx.close; io.vertx.core.impl.VertxInternal.simulateKill
